NotificationID	NotificationTypeID	ProcessID	TimeSpooled	Message	Error	Verbose	Sent	CenterID	Origin	Active
132	12	3	2016-07-21 12:39:02	\n284119 scanner Living_Phantom_DCC_SD_3dwi  acquired 20090527 ep2d_diff  25dir av1-updated\n	N	Y	N	\N	minc_insertion.pl	Y
133	11	3	2016-07-21 12:39:11	\n284119 scanner Living_Phantom_DCC_SD_3dwi  acquired 2009-05-27\n	N	Y	N	\N	tarchiveLoader	Y
134	20	3	2016-07-21 12:39:11	\n==> Done tarchiveLoader execution!  Removing /tmp/TarLoad-12-38-2zkSRR.\n	N	Y	N	\N	tarchiveLoader	Y
135	22	3	2016-07-21 12:39:11	\nThe insertion scripts have successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
136	23	3	2016-07-21 12:39:12	\nThe following file /data/loris/data/tarchive/2009/DCM_2009-05-27_ImagingUpload-12-38-rvEl5_.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
137	22	3	2016-07-21 12:39:12	\nThe uploaded file /data/incoming/Living_Phantom_DCC_SD_3dwi.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
138	22	4	2016-07-21 12:40:03	\nThe candidate info validation has passed \n	N	N	N	\N	imaging_upload_file.pl	Y
139	22	4	2016-07-21 12:40:16	\nThe dicomtar execution has successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
140	23	4	2016-07-21 12:40:17	\n==> verifying dicom archive md5sum (checksum)\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
141	23	4	2016-07-21 12:40:17	\n-> checksum for target        :  b46faca8c18f761ef0908f2de15bf752\n-> checksum from database :  b46faca8c18f761ef0908f2de15bf752\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
142	23	4	2016-07-21 12:40:17	\n==> Verifying acquisition center\n-> Center Name : DCC\n-> CenterID  : 1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
143	23	4	2016-07-21 12:40:18	\n==> Data found for candidate   : CandID: 284119- PSCID: scanner- Visit: Living_Phantom_DCC_SD_3mprage- Acquired : 2009-05-27\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
144	23	4	2016-07-21 12:40:18	\n==> getSubjectIDs returned this CandID/DCCID : 284119\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
145	23	4	2016-07-21 12:40:18	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
146	23	4	2016-07-21 12:40:18	\nSessionID: 2140\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
147	23	4	2016-07-21 12:40:18	\nExtracting tarchive /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar in /tmp/TarLoad-12-40-g8i5B1 \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
148	23	4	2016-07-21 12:40:18	\ncd /tmp/TarLoad-12-40-g8i5B1 ; tar -xf /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
149	23	4	2016-07-21 12:40:19	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.2.840.113745.101000.1022000.39911.6153.5242769\n* Patient Name             :    Living_Phantom_DCC_SD_3mprage\n* Patient ID               :    D568405\n* Patient date of birth    :    1972-10-10\n* Scan Date                :    2009-05-27\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B15\n* Institution Name         :    Children's Hospital of Philadelphia-MR1\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
150	23	4	2016-07-21 12:40:19	\nExtracting tarchive /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar in /tmp/TarLoad-12-40-5gBjYG \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
151	23	4	2016-07-21 12:40:19	\ncd /tmp/TarLoad-12-40-5gBjYG ; tar -xf /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
152	23	4	2016-07-21 12:40:20	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.2.840.113745.101000.1022000.39911.6153.5242769\n* Patient Name             :    Living_Phantom_DCC_SD_3mprage\n* Patient ID               :    D568405\n* Patient date of birth    :    1972-10-10\n* Scan Date                :    2009-05-27\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B15\n* Institution Name         :    Children's Hospital of Philadelphia-MR1\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
153	23	4	2016-07-21 12:40:28	\nfind /tmp/TarLoad-12-40-5gBjYG/ImagingUpload-12-40-6hjizP -type f | /data/loris/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file -series_descr -attvalue 0018 0024 -stdin | sort -n -k1 -k2 -k6 -k3 -k7 -k4 | grep -iv localizer | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /tmp/TarLoad-12-40-5gBjYG \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
154	23	4	2016-07-21 12:40:28	\n### These MINC files have been created: \n/tmp/TarLoad-12-40-5gBjYG/living_phantom_dcc_sd_3mprage_20090527_102155_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
155	20	4	2016-07-21 12:40:28	\nNumber of MINC files that will be considered for inserting into the database: 1\n	N	Y	N	\N	tarchiveLoader	Y
156	23	4	2016-07-21 12:40:28	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
157	23	4	2016-07-21 12:40:28	\nmv /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar /data/loris/data/tarchive/2009/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
158	23	4	2016-07-21 12:40:28	\n==> Loading file from disk /tmp/TarLoad-12-40-5gBjYG/living_phantom_dcc_sd_3mprage_20090527_102155_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
159	23	4	2016-07-21 12:40:29	\n--> mapping DICOM parameter for /tmp/TarLoad-12-40-5gBjYG/living_phantom_dcc_sd_3mprage_20090527_102155_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
160	23	4	2016-07-21 12:40:29	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
161	23	4	2016-07-21 12:40:29	\n--> md5: d381e411f107e568da0acecc851004ad\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
162	23	4	2016-07-21 12:40:29	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
163	23	4	2016-07-21 12:40:29	\nAcquisition protocol is t1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
164	23	4	2016-07-21 12:40:29	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
165	23	4	2016-07-21 12:40:29	\nAcq protocol: t1 - ID: 44\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
166	23	4	2016-07-21 12:40:29	\nFile /tmp/TarLoad-12-40-5gBjYG/living_phantom_dcc_sd_3mprage_20090527_102155_2_mri.mnc \nmoved to:\n/data/loris/data/assembly/284119/Living_Phantom_DCC_SD_3mprage/mri/native/loris_284119_Living_Phantom_DCC_SD_3mprage_t1_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
167	23	4	2016-07-21 12:40:30	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
168	23	4	2016-07-21 12:40:31	\nFileID: 4\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
169	12	4	2016-07-21 12:40:31	\n284119 scanner Living_Phantom_DCC_SD_3mprage acquired 20090527 t1_mpr_1mm_p2_pos50\n	N	Y	N	\N	minc_insertion.pl	Y
170	11	4	2016-07-21 12:40:39	\n284119 scanner Living_Phantom_DCC_SD_3mprage  acquired 2009-05-27\n	N	Y	N	\N	tarchiveLoader	Y
171	20	4	2016-07-21 12:40:39	\n==> Done tarchiveLoader execution!  Removing /tmp/TarLoad-12-40-5gBjYG.\n	N	Y	N	\N	tarchiveLoader	Y
172	22	4	2016-07-21 12:40:40	\nThe insertion scripts have successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
173	23	4	2016-07-21 12:40:40	\nThe following file /data/loris/data/tarchive/2009/DCM_2009-05-27_ImagingUpload-12-40-6hjizP.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
174	22	4	2016-07-21 12:40:40	\nThe uploaded file /data/incoming/Living_Phantom_DCC_SD_3mprage.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
175	22	5	2016-07-22 13:32:47	\nThe candidate info validation has passed \n	N	N	N	\N	imaging_upload_file.pl	Y
176	22	5	2016-07-22 13:33:01	\nThe dicomtar execution has successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
177	23	5	2016-07-22 13:33:02	\n==> verifying dicom archive md5sum (checksum)\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
178	23	5	2016-07-22 13:33:02	\n-> checksum for target        :  8dd0be67b764e73a44512d6764bc8daa\n-> checksum from database :  8dd0be67b764e73a44512d6764bc8daa\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
179	23	5	2016-07-22 13:33:02	\n==> Verifying acquisition center\n-> Center Name : OTT\n-> CenterID  : 3\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
180	23	5	2016-07-22 13:33:02	\n==> Data found for candidate   : CandID: 300324- PSCID: OTT324- Visit: V1- Acquired : 2009-05-27\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
181	23	5	2016-07-22 13:33:02	\n==> getSubjectIDs returned this CandID/DCCID : 300324\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
182	23	5	2016-07-22 13:33:02	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
183	23	5	2016-07-22 13:33:02	\nSessionID: 324\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
184	23	5	2016-07-22 13:33:02	\nExtracting tarchive /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar in /tmp/TarLoad-13-33-nhRMbr \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
185	23	5	2016-07-22 13:33:02	\ncd /tmp/TarLoad-13-33-nhRMbr ; tar -xf /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
186	23	5	2016-07-22 13:33:04	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35008.30000009052723063231200000353\n* Patient Name             :    OTT324_300324_V1\n* Patient ID               :    55185964\n* Patient date of birth    :    1972-10-10\n* Scan Date                :    2009-05-27\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B15\n* Institution Name         :    Children's Hospital of Philadelphia-MR1\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
187	23	5	2016-07-22 13:33:05	\nExtracting tarchive /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar in /tmp/TarLoad-13-33-VRHUVz \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
188	23	5	2016-07-22 13:33:05	\ncd /tmp/TarLoad-13-33-VRHUVz ; tar -xf /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
189	23	5	2016-07-22 13:33:05	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35008.30000009052723063231200000353\n* Patient Name             :    OTT324_300324_V1\n* Patient ID               :    55185964\n* Patient date of birth    :    1972-10-10\n* Scan Date                :    2009-05-27\n* Patient Sex              :    M\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B15\n* Institution Name         :    Children's Hospital of Philadelphia-MR1\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
190	23	5	2016-07-22 13:33:13	\nfind /tmp/TarLoad-13-33-VRHUVz/ImagingUpload-13-32-1nmXrB -type f | /data/loris/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file -series_descr -attvalue 0018 0024 -stdin | sort -n -k1 -k2 -k6 -k3 -k7 -k4 | grep -iv localizer | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /tmp/TarLoad-13-33-VRHUVz \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
191	23	5	2016-07-22 13:33:13	\n### These MINC files have been created: \n/tmp/TarLoad-13-33-VRHUVz/ott324_300324_v1_20090527_183637_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
192	20	5	2016-07-22 13:33:13	\nNumber of MINC files that will be considered for inserting into the database: 1\n	N	Y	N	\N	tarchiveLoader	Y
193	23	5	2016-07-22 13:33:13	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
194	23	5	2016-07-22 13:33:13	\nmv /data/loris/data/tarchive/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar /data/loris/data/tarchive/2009/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
195	23	5	2016-07-22 13:33:13	\n==> Loading file from disk /tmp/TarLoad-13-33-VRHUVz/ott324_300324_v1_20090527_183637_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
196	23	5	2016-07-22 13:33:14	\n--> mapping DICOM parameter for /tmp/TarLoad-13-33-VRHUVz/ott324_300324_v1_20090527_183637_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
197	23	5	2016-07-22 13:33:14	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
198	23	5	2016-07-22 13:33:15	\n--> md5: a06dce6bb4b05657e10254d14d0e7a27\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
199	23	5	2016-07-22 13:33:15	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
200	23	5	2016-07-22 13:33:15	\nAcquisition protocol is t2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
201	23	5	2016-07-22 13:33:15	\nWorst error: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
202	23	5	2016-07-22 13:33:15	\nAcq protocol: t2 - ID: 45\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
203	23	5	2016-07-22 13:33:15	\nFile /tmp/TarLoad-13-33-VRHUVz/ott324_300324_v1_20090527_183637_3_mri.mnc \nmoved to:\n/data/loris/data/assembly/300324/V1/mri/native/loris_300324_V1_t2_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
204	23	5	2016-07-22 13:33:15	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
205	23	5	2016-07-22 13:33:16	\nFileID: 5\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
206	12	5	2016-07-22 13:33:16	\n300324 OTT324 V1 acquired 20090527 t2_spc_1mm_p2\n	N	Y	N	\N	minc_insertion.pl	Y
207	11	5	2016-07-22 13:33:31	\n300324 OTT324 V1  acquired 2009-05-27\n	N	Y	N	\N	tarchiveLoader	Y
208	20	5	2016-07-22 13:33:31	\n==> Done tarchiveLoader execution!  Removing /tmp/TarLoad-13-33-VRHUVz.\n	N	Y	N	\N	tarchiveLoader	Y
209	22	5	2016-07-22 13:33:31	\nThe insertion scripts have successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
210	23	5	2016-07-22 13:33:31	\nThe following file /data/loris/data/tarchive/2009/DCM_2009-05-27_ImagingUpload-13-32-1nmXrB.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
211	22	5	2016-07-22 13:33:31	\nThe uploaded file /data/incoming/OTT324_300324_V1.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
212	23	6	2016-07-25 09:25:10	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
213	23	6	2016-07-25 09:25:10	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
214	23	6	2016-07-25 09:25:10	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
215	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
216	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
217	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
218	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
219	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
220	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
221	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
222	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
223	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
224	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
225	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
226	23	6	2016-07-25 09:25:11	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
227	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
228	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
229	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
230	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
231	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
232	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
233	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
234	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
235	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
236	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
237	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
238	23	6	2016-07-25 09:25:12	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
239	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
240	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
241	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
242	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
243	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
244	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
245	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
246	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
247	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
248	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
249	23	6	2016-07-25 09:25:13	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
250	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
251	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
252	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
253	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
254	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
255	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
256	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
257	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
258	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
259	23	6	2016-07-25 09:25:14	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
260	23	6	2016-07-25 09:25:15	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
261	23	6	2016-07-25 09:25:15	\nThe patient-name MTL038_300038 read from the DICOM header does not match MTL038_300038_V1from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
